correct_word,correct_word_similarity,top_minus_correct_similarity,similarity_index
iraq,0.7121281623840332,0.09268975257873535,49
thailand,0.6148895025253296,0.0541762113571167,13
china,0.6648849248886108,0.09316980838775635,49
germany,0.7364999055862427,0.0,0
switzerland,0.7677923440933228,0.05477190017700195,49
egypt,0.7217808365821838,0.09683400392532349,49
australia,0.7244338989257812,0.06761837005615234,49
vietnam,0.7663126587867737,0.07454484701156616,49
cuba,0.7587985992431641,0.06304442882537842,49
finland,0.7611978054046631,0.04776561260223389,49
pakistan,0.6227794885635376,0.06975150108337402,49
afghanistan,0.7312294244766235,0.09902119636535645,49
england,0.5552725791931152,0.07174277305603027,49
spain,0.6456253528594971,0.060127079486846924,24
russia,0.7696682214736938,0.02130681276321411,1
norway,0.8115458488464355,0.04483628273010254,8
canada,0.7804286479949951,0.0684666633605957,49
france,0.7075397968292236,0.0011980533599853516,1
italy,0.7223999500274658,0.03420192003250122,1
sweden,0.7603473663330078,0.05527603626251221,24
iran,0.7898510694503784,0.0458640456199646,49
japan,0.693549394607544,0.07421189546585083,49
thailand,0.5049530267715454,0.1367972493171692,49
china,0.5418022871017456,0.1117597222328186,49
germany,0.6265499591827393,0.0,0
switzerland,0.6374803185462952,0.09332996606826782,49
egypt,0.5872548222541809,0.1294962763786316,49
australia,0.5974985361099243,0.06868517398834229,49
vietnam,0.7867355942726135,0.0,0
cuba,0.6300992369651794,0.08533704280853271,49
finland,0.6166906952857971,0.06937068700790405,49
pakistan,0.5434790253639221,0.10705912113189697,49
afghanistan,0.6557136178016663,0.1160573959350586,49
england,0.4466952383518219,0.0956665575504303,49
spain,0.5066424012184143,0.1324177384376526,49
russia,0.653465986251831,0.04789900779724121,12
norway,0.6369702816009521,0.13155651092529297,49
canada,0.6315450072288513,0.07591158151626587,49
france,0.5714396834373474,0.034519314765930176,3
italy,0.587736964225769,0.12631070613861084,35
sweden,0.6211137771606445,0.07269632816314697,24
iran,0.6642977595329285,0.08279579877853394,49
japan,0.5539838075637817,0.14466220140457153,49
greece,0.5842269659042358,0.12170159816741943,49
china,0.6320364475250244,0.07328283786773682,49
germany,0.602165937423706,0.09661102294921875,49
switzerland,0.6973690986633301,0.05804276466369629,49
egypt,0.6605409383773804,0.1061551570892334,49
australia,0.6885625123977661,0.0615009069442749,49
vietnam,0.7260274887084961,0.0668708086013794,49
cuba,0.7176564931869507,0.07231318950653076,49
finland,0.69704270362854,0.059244751930236816,49
pakistan,0.7169751524925232,0.02903825044631958,11
afghanistan,0.6915243268013,0.06852096319198608,33
england,0.5638452768325806,0.0869133472442627,49
spain,0.6121723055839539,0.06271892786026001,49
russia,0.7068382501602173,0.010505974292755127,6
norway,0.7582117319107056,0.04136836528778076,13
canada,0.729561448097229,0.052131056785583496,49
france,0.6158088445663452,0.07683467864990234,23
italy,0.7165101170539856,0.03806275129318237,3
sweden,0.7365515232086182,0.04081761837005615,24
iran,0.7405086755752563,0.058441162109375,49
japan,0.6438002586364746,0.051662445068359375,49
greece,0.753830075263977,0.011236846446990967,1
iraq,0.6731283664703369,0.09971129894256592,49
germany,0.7392845153808594,0.0,0
switzerland,0.6314085125923157,0.07980990409851074,49
egypt,0.6763117909431458,0.1039082407951355,19
australia,0.650658905506134,0.11777573823928833,49
vietnam,0.6686868667602539,0.07949328422546387,38
cuba,0.6774724721908569,0.05805850028991699,16
finland,0.6689558029174805,0.06333673000335693,49
pakistan,0.554229199886322,0.09720009565353394,49
afghanistan,0.7104304432868958,0.06588727235794067,12
england,0.4765956401824951,0.11341029405593872,49
spain,0.5923101902008057,0.08592784404754639,24
russia,0.6985483765602112,0.06212121248245239,8
norway,0.6485154628753662,0.10614979267120361,49
canada,0.6689755320549011,0.09220141172409058,49
france,0.6369420289993286,0.05237412452697754,1
italy,0.5945281386375427,0.13712745904922485,49
sweden,0.6284244656562805,0.0870714783668518,49
iran,0.6801620125770569,0.06450295448303223,48
japan,0.6535904407501221,0.032148003578186035,5
greece,0.672834038734436,0.06658381223678589,16
iraq,0.6904646754264832,0.04789680242538452,4
thailand,0.49154388904571533,0.09453797340393066,49
switzerland,0.6648603677749634,0.07110214233398438,49
egypt,0.6608462929725647,0.10578674077987671,49
australia,0.657636284828186,0.09734594821929932,49
vietnam,0.6781620979309082,0.05455970764160156,49
cuba,0.661473274230957,0.0413016676902771,49
finland,0.6952083110809326,0.05355715751647949,49
pakistan,0.5705350637435913,0.07866817712783813,49
afghanistan,0.6690359115600586,0.09931826591491699,49
england,0.5987083315849304,0.03307485580444336,4
spain,0.6325550079345703,0.0,0
russia,0.7197474241256714,0.006433844566345215,2
norway,0.7392836213111877,0.010328054428100586,1
canada,0.6886438131332397,0.05312734842300415,49
france,0.749290406703949,0.003926694393157959,1
italy,0.689389705657959,0.03479886054992676,3
sweden,0.706368088722229,0.024552464485168457,2
iran,0.7101731896400452,0.05990630388259888,49
japan,0.6678228378295898,0.06496381759643555,12
greece,0.7518900632858276,0.02777773141860962,1
iraq,0.6325289011001587,0.09188133478164673,49
thailand,0.5208742022514343,0.05449551343917847,49
china,0.6818444132804871,0.020228147506713867,3
egypt,0.6610832214355469,0.08713817596435547,23
australia,0.6759499311447144,0.08939933776855469,49
vietnam,0.7027783393859863,0.08190691471099854,49
cuba,0.740415096282959,0.011055052280426025,2
finland,0.7003487348556519,0.07275605201721191,49
pakistan,0.5920751094818115,0.09673094749450684,38
afghanistan,0.7210394144058228,0.05115479230880737,13
england,0.5408167243003845,0.12486153841018677,49
spain,0.6459058523178101,0.0003056526184082031,1
russia,0.7132593393325806,0.017261981964111328,1
norway,0.7788780331611633,0.004737794399261475,2
canada,0.7076419591903687,0.10817563533782959,49
france,0.6861879229545593,0.00341641902923584,1
italy,0.7094194889068604,0.019896388053894043,1
sweden,0.8137115240097046,0.0,0
iran,0.7266734838485718,0.06197082996368408,38
japan,0.6070994138717651,0.1216285228729248,49
greece,0.7343790531158447,0.028231501579284668,2
iraq,0.6915366649627686,0.07423460483551025,17
thailand,0.48355260491371155,0.12632641196250916,49
china,0.6088720560073853,0.10823714733123779,49
germany,0.7234663963317871,0.0,0
australia,0.628853440284729,0.07725942134857178,49
vietnam,0.6756078600883484,0.09304338693618774,49
cuba,0.6695220470428467,0.05601382255554199,49
finland,0.6877956390380859,0.04278576374053955,49
pakistan,0.5494290590286255,0.10228967666625977,49
afghanistan,0.6978501677513123,0.06841611862182617,27
england,0.5591140985488892,0.07089841365814209,5
spain,0.6035749912261963,0.05400848388671875,6
russia,0.6762752532958984,0.06203866004943848,20
norway,0.6693069934844971,0.09933388233184814,48
canada,0.6864466667175293,0.072135329246521,49
france,0.6340411901473999,0.05408048629760742,4
italy,0.5845792293548584,0.18427932262420654,49
sweden,0.6922691464424133,0.008943319320678711,3
iran,0.6868959665298462,0.0630040168762207,49
japan,0.6326578855514526,0.027584195137023926,3
greece,0.6589847803115845,0.09004545211791992,16
iraq,0.6277790069580078,0.08348596096038818,21
