correct_word,correct_word_similarity,top_minus_correct_similarity,similarity_index
iraq,0.6408452987670898,0.0,0
thailand,0.6860905289649963,0.05661565065383911,49
china,0.6488924622535706,0.0,0
germany,0.6955580115318298,0.0,0
switzerland,0.6303145885467529,0.02430105209350586,2
egypt,0.6567716002464294,0.0,0
australia,0.6000909805297852,0.024230480194091797,4
vietnam,0.649619460105896,0.05505990982055664,49
cuba,0.6037227511405945,0.057923078536987305,17
finland,0.5891678333282471,0.047712624073028564,8
pakistan,0.6719192266464233,0.06364321708679199,49
afghanistan,0.653969943523407,0.006215870380401611,1
england,0.5604945421218872,0.0,0
spain,0.6308013200759888,0.0,0
russia,0.6967761516571045,0.0,0
norway,0.5885812640190125,0.030096232891082764,6
canada,0.6616058349609375,0.0,0
france,0.7290223836898804,0.0,0
italy,0.6784527897834778,0.0,0
sweden,0.6413657069206238,0.0,0
iran,0.6108568906784058,0.10770434141159058,23
japan,0.6646093726158142,0.0,0
thailand,0.6227151155471802,0.0661652684211731,49
china,0.5710017085075378,0.05517798662185669,1
germany,0.5988772511482239,0.0,0
switzerland,0.585006058216095,0.006950974464416504,1
egypt,0.6369738578796387,0.0,0
australia,0.5828027129173279,0.01604372262954712,1
vietnam,0.6558316946029663,0.07048940658569336,33
cuba,0.6329793930053711,0.0,0
finland,0.6192940473556519,0.0,0
pakistan,0.6193480491638184,0.06555390357971191,49
afghanistan,0.691834568977356,0.0,0
england,0.48997142910957336,0.04891464114189148,16
spain,0.5087257623672485,0.0671466588973999,49
russia,0.6289001703262329,0.0,0
norway,0.498443067073822,0.13726234436035156,49
canada,0.6193973422050476,0.0,0
france,0.615786075592041,0.0,0
italy,0.5603176355361938,0.0016562938690185547,1
sweden,0.6011062264442444,0.0,0
iran,0.6033287644386292,0.04437828063964844,3
japan,0.5814005732536316,0.0,0
greece,0.6418566703796387,0.0,0
china,0.6073375940322876,0.0,0
germany,0.5886392593383789,0.0,0
switzerland,0.6038532257080078,0.0,0
egypt,0.5939383506774902,0.0,0
australia,0.5821132659912109,0.0,0
vietnam,0.6081200838088989,0.042384982109069824,12
cuba,0.567290186882019,0.02515888214111328,2
finland,0.5567208528518677,0.0,0
pakistan,0.6885071992874146,0.0,0
afghanistan,0.630380392074585,0.0,0
england,0.4748813509941101,0.0,0
spain,0.5790266394615173,0.0,0
russia,0.6639199256896973,0.0,0
norway,0.5319151878356934,0.03083038330078125,4
canada,0.5406051874160767,0.0,0
france,0.6244839429855347,0.0,0
italy,0.5553054213523865,0.0,0
sweden,0.6550226807594299,0.0,0
iran,0.618608832359314,0.0,0
japan,0.6627148389816284,0.0,0
greece,0.5795212984085083,0.0,0
iraq,0.5269087553024292,0.05597466230392456,8
germany,0.6628412008285522,0.0,0
switzerland,0.5718884468078613,0.03613710403442383,27
egypt,0.6401315927505493,0.0,0
australia,0.6302854418754578,0.011831104755401611,1
vietnam,0.6574380397796631,0.08432900905609131,49
cuba,0.6786895990371704,0.0,0
finland,0.5954951047897339,0.012222528457641602,2
pakistan,0.6569660305976868,0.05176669359207153,49
afghanistan,0.6808695197105408,0.007328689098358154,1
england,0.5791527628898621,0.008494913578033447,1
spain,0.6006357669830322,0.01142793893814087,3
russia,0.6825373768806458,0.0,0
norway,0.5599023103713989,0.05161857604980469,48
canada,0.6674854755401611,0.0,0
france,0.6627192497253418,0.0,0
italy,0.5685533285140991,0.019897162914276123,2
sweden,0.6251508593559265,0.0,0
iran,0.5972350239753723,0.060946762561798096,49
japan,0.7099159955978394,0.0,0
greece,0.6592952013015747,0.0,0
iraq,0.6005188226699829,0.04742473363876343,49
thailand,0.6780639886856079,0.05182617902755737,49
switzerland,0.6583070755004883,0.0,0
egypt,0.627324104309082,0.0,0
australia,0.6424745321273804,0.0015459060668945312,1
vietnam,0.6760097146034241,0.05045586824417114,49
cuba,0.594791829586029,0.04151397943496704,49
finland,0.6407147645950317,0.0,0
pakistan,0.6631765961647034,0.03815978765487671,49
afghanistan,0.6499691009521484,0.05435049533843994,32
england,0.6847522258758545,0.0,0
spain,0.6355260014533997,0.0,0
russia,0.7044805288314819,0.0,0
norway,0.6387965679168701,0.0,0
canada,0.680676281452179,0.0,0
france,0.7938035726547241,0.0,0
italy,0.7383650541305542,0.0,0
sweden,0.6881353259086609,0.0,0
iran,0.5960564017295837,0.06557542085647583,49
japan,0.6980029940605164,0.0,0
greece,0.6929811239242554,0.0,0
iraq,0.5975274443626404,0.04179447889328003,49
thailand,0.6821461319923401,0.04912066459655762,49
china,0.6453877687454224,0.0,0
egypt,0.5582079291343689,0.0,0
australia,0.5654032230377197,0.0,0
vietnam,0.6088579893112183,0.0539402961730957,49
cuba,0.5682386159896851,0.029271364212036133,3
finland,0.5630112886428833,0.0,0
pakistan,0.5766373872756958,0.10128074884414673,49
afghanistan,0.633284330368042,0.03143453598022461,1
england,0.4652891457080841,0.026604175567626953,3
spain,0.554844081401825,0.0,0
russia,0.5927629470825195,0.0,0
norway,0.5576276779174805,0.00033414363861083984,1
canada,0.5908308029174805,0.01012110710144043,1
france,0.6343004703521729,0.0,0
italy,0.6174540519714355,0.0,0
sweden,0.6381127834320068,0.0,0
iran,0.5953994393348694,0.02552276849746704,2
japan,0.5778829455375671,0.0,0
greece,0.5770617723464966,0.0,0
iraq,0.565733790397644,0.042568743228912354,5
thailand,0.6377745270729065,0.038482725620269775,4
china,0.4842744767665863,0.017157524824142456,3
germany,0.6297286748886108,0.0,0
australia,0.5670909285545349,0.037003159523010254,27
vietnam,0.67043137550354,0.06327056884765625,49
cuba,0.627929151058197,0.0,0
finland,0.6746598482131958,0.0,0
pakistan,0.6486480236053467,0.07026791572570801,49
afghanistan,0.6651046276092529,0.013996660709381104,1
england,0.5304194092750549,0.005956470966339111,1
spain,0.5618039965629578,0.0007602572441101074,1
russia,0.6975874900817871,0.0,0
norway,0.5596014261245728,0.06787794828414917,10
canada,0.6145270466804504,0.008390724658966064,2
france,0.6766349077224731,0.0,0
italy,0.5618702173233032,0.05042064189910889,8
sweden,0.6832476258277893,0.0,0
iran,0.6606887578964233,0.023265719413757324,1
japan,0.6190058588981628,0.0,0
greece,0.6801785230636597,0.0,0
