correct_word,correct_word_similarity,top_minus_correct_similarity,similarity_index
iraq,0.7455853819847107,0.07183527946472168,49
thailand,0.6628372669219971,0.05824005603790283,31
china,0.7053254842758179,0.09859287738800049,49
germany,0.738524317741394,0.0,0
switzerland,0.7702897787094116,0.07166087627410889,49
egypt,0.7703378200531006,0.07166284322738647,49
australia,0.7492894530296326,0.06797659397125244,49
vietnam,0.7461707592010498,0.06191360950469971,49
cuba,0.7322711944580078,0.0521429181098938,49
finland,0.7688394784927368,0.05711793899536133,49
pakistan,0.5553518533706665,0.09308993816375732,49
afghanistan,0.7251943349838257,0.09763860702514648,49
england,0.5418116450309753,0.07012671232223511,49
spain,0.6349316835403442,0.07026231288909912,25
russia,0.7114063501358032,0.05587095022201538,9
norway,0.7890350222587585,0.049985527992248535,15
canada,0.7699474096298218,0.06870663166046143,49
france,0.700516402721405,0.010120570659637451,1
italy,0.7372361421585083,0.03407752513885498,1
sweden,0.7644883394241333,0.021242618560791016,8
iran,0.7432655692100525,0.06267315149307251,49
japan,0.7180135250091553,0.06216651201248169,49
thailand,0.5147307515144348,0.11101478338241577,49
china,0.5643707513809204,0.09163832664489746,49
germany,0.6356077194213867,0.02174288034439087,1
switzerland,0.665870189666748,0.07173019647598267,49
egypt,0.62465500831604,0.1289709210395813,49
australia,0.613908052444458,0.09860920906066895,49
vietnam,0.7695176005363464,0.0,0
cuba,0.6380350589752197,0.06171882152557373,49
finland,0.630434513092041,0.09052979946136475,49
pakistan,0.5171515941619873,0.14488232135772705,49
afghanistan,0.664659857749939,0.11639881134033203,40
england,0.4344295561313629,0.12433072924613953,49
spain,0.4865107536315918,0.15727823972702026,49
russia,0.6264342069625854,0.07915186882019043,31
norway,0.6421531438827515,0.12150740623474121,49
canada,0.6298252940177917,0.09823554754257202,49
france,0.5886648297309875,0.01905190944671631,3
italy,0.5703741908073425,0.09534257650375366,47
sweden,0.6056564450263977,0.09111064672470093,49
iran,0.6162102818489075,0.11456209421157837,49
japan,0.5698307752609253,0.17174553871154785,49
greece,0.62858647108078,0.07055133581161499,10
china,0.6994379758834839,0.05243039131164551,6
germany,0.695013701915741,0.022168755531311035,2
switzerland,0.7194892168045044,0.07194948196411133,49
egypt,0.6859360337257385,0.11022216081619263,49
australia,0.6841632127761841,0.06371408700942993,49
vietnam,0.7184685468673706,0.0697832703590393,49
cuba,0.682790219783783,0.07355916500091553,49
finland,0.6991939544677734,0.06668859720230103,47
pakistan,0.6011922359466553,0.06306278705596924,14
afghanistan,0.8016484379768372,0.0023246407508850098,1
england,0.5419665575027466,0.07776308059692383,49
spain,0.6277247667312622,0.08801716566085815,32
russia,0.699539065361023,0.04804182052612305,8
norway,0.7509812712669373,0.04566401243209839,41
canada,0.7199847102165222,0.06649810075759888,49
france,0.7069045305252075,0.012067675590515137,1
italy,0.673366129398346,0.046989262104034424,6
sweden,0.7086179256439209,0.050920844078063965,29
iran,0.7481385469436646,0.03655409812927246,8
japan,0.652941107749939,0.08063656091690063,49
greece,0.7454442977905273,0.008303999900817871,1
iraq,0.6790012717247009,0.11289626359939575,49
germany,0.7139148116111755,0.0,0
switzerland,0.6467810869216919,0.0618627667427063,49
egypt,0.7314637303352356,0.054464638233184814,9
australia,0.6222541332244873,0.08055835962295532,49
vietnam,0.7070930004119873,0.05966353416442871,9
cuba,0.6108412146568298,0.09004467725753784,49
finland,0.6456888318061829,0.07264870405197144,49
pakistan,0.5152218341827393,0.0951884388923645,49
afghanistan,0.6920750141143799,0.056583940982818604,10
england,0.5306839942932129,0.015107154846191406,3
spain,0.5471071600914001,0.08302170038223267,27
russia,0.6955845355987549,0.044303297996520996,6
norway,0.6287373304367065,0.11985856294631958,49
canada,0.659008264541626,0.08506304025650024,49
france,0.6289032101631165,0.07751870155334473,1
italy,0.5968712568283081,0.13988888263702393,41
sweden,0.6412614583969116,0.05982440710067749,17
iran,0.6714227199554443,0.021229982376098633,5
japan,0.6867403984069824,0.003336608409881592,1
greece,0.7064186334609985,0.05987066030502319,4
iraq,0.7022020816802979,0.04620450735092163,3
thailand,0.5241949558258057,0.0900498628616333,49
switzerland,0.679718017578125,0.05538135766983032,49
egypt,0.6886206269264221,0.12114626169204712,49
australia,0.6666999459266663,0.09309345483779907,49
vietnam,0.6431028246879578,0.07522636651992798,49
cuba,0.639763593673706,0.046564579010009766,49
finland,0.6723656058311462,0.09320634603500366,49
pakistan,0.5388811826705933,0.07019573450088501,49
afghanistan,0.6643953919410706,0.10117334127426147,49
england,0.5918306112289429,0.0,0
spain,0.584119975566864,0.005045831203460693,1
russia,0.706429123878479,0.030762314796447754,3
norway,0.7488849759101868,0.016566336154937744,1
canada,0.6744028329849243,0.07239043712615967,49
france,0.7670978307723999,0.0,0
italy,0.6689580082893372,0.018842637538909912,2
sweden,0.7095010280609131,0.023647427558898926,2
iran,0.6568668484687805,0.06350672245025635,49
japan,0.6137616634368896,0.10090559720993042,49
greece,0.7465466260910034,0.0,0
iraq,0.6557691693305969,0.07926779985427856,44
thailand,0.5660561919212341,0.05136984586715698,49
china,0.6652219295501709,0.0336763858795166,8
egypt,0.6607053279876709,0.09178680181503296,45
australia,0.6510012745857239,0.10812884569168091,49
vietnam,0.675395131111145,0.09520828723907471,49
cuba,0.7142678499221802,0.0029363632202148438,1
finland,0.6934812664985657,0.06593173742294312,23
pakistan,0.5255305171012878,0.1275823712348938,26
afghanistan,0.7182354927062988,0.05100369453430176,9
england,0.5248113870620728,0.12206202745437622,49
spain,0.6175960898399353,0.0357479453086853,3
russia,0.6903165578842163,0.02220606803894043,4
norway,0.764836311340332,0.03641152381896973,3
canada,0.6967601180076599,0.1012464165687561,49
france,0.6997575759887695,0.0,0
italy,0.696801483631134,0.0,0
sweden,0.8098642826080322,0.0,0
iran,0.7046806812286377,0.06003856658935547,25
japan,0.6069778800010681,0.1073722243309021,49
greece,0.7316703796386719,0.0,0
iraq,0.6594626307487488,0.08647161722183228,27
thailand,0.5692330598831177,0.06525027751922607,27
china,0.6249166131019592,0.10598737001419067,43
germany,0.7294554710388184,0.0,0
australia,0.6131342649459839,0.10844111442565918,49
vietnam,0.6503671407699585,0.09131157398223877,49
cuba,0.6662928462028503,0.07918721437454224,49
finland,0.665091872215271,0.04807233810424805,31
pakistan,0.495073139667511,0.11013388633728027,49
afghanistan,0.6888630390167236,0.0934675931930542,28
england,0.5573916435241699,0.07454526424407959,3
spain,0.555088460445404,0.05149465799331665,6
russia,0.6689232587814331,0.0667414665222168,21
norway,0.6795125603675842,0.11587047576904297,49
canada,0.6744883060455322,0.06226849555969238,49
france,0.640841007232666,0.03653275966644287,3
