correct_word,correct_word_similarity,top_minus_correct_similarity,similarity_index
iraq,0.6448045372962952,0.0062827467918396,3
thailand,0.6997515559196472,0.07739073038101196,49
china,0.6720558404922485,0.0,0
germany,0.6958019733428955,0.0,0
switzerland,0.6420127153396606,0.039858877658843994,14
egypt,0.6340450644493103,0.0012404322624206543,1
australia,0.6148875951766968,0.07222902774810791,49
vietnam,0.6884596943855286,0.05348694324493408,49
cuba,0.6119331121444702,0.05307042598724365,13
finland,0.6206315755844116,0.06686198711395264,12
pakistan,0.6948472261428833,0.054296672344207764,49
afghanistan,0.6487568616867065,0.03335237503051758,7
england,0.5213570594787598,0.024263978004455566,3
spain,0.5609585046768188,0.030700266361236572,22
russia,0.7189257144927979,0.0,0
norway,0.5933332443237305,0.04090529680252075,15
canada,0.6193767189979553,0.026552140712738037,7
france,0.6646972894668579,0.0,0
italy,0.6508427262306213,0.0,0
sweden,0.6630150675773621,0.0,0
iran,0.6350454092025757,0.11285769939422607,49
japan,0.637287974357605,0.0,0
thailand,0.6685417294502258,0.0730333924293518,49
china,0.5596703290939331,0.044455885887145996,1
germany,0.6326603889465332,0.0,0
switzerland,0.595603346824646,0.05225706100463867,49
egypt,0.6421488523483276,0.008293569087982178,1
australia,0.5853246450424194,0.05551326274871826,49
vietnam,0.6924593448638916,0.05146157741546631,27
cuba,0.6006042957305908,0.05626720190048218,15
finland,0.6151519417762756,0.03011167049407959,2
pakistan,0.6647771596908569,0.07000231742858887,49
afghanistan,0.6743175983428955,0.027415871620178223,1
england,0.452492892742157,0.04653120040893555,28
spain,0.5270193815231323,0.06123560667037964,49
russia,0.6308099627494812,0.035033226013183594,4
norway,0.5278826951980591,0.11802589893341064,49
canada,0.5914267301559448,0.04471862316131592,11
france,0.6024407148361206,0.0,0
italy,0.549488365650177,0.010865747928619385,2
sweden,0.5883288383483887,0.003982365131378174,1
iran,0.6157938241958618,0.12649989128112793,27
japan,0.5416204333305359,0.008471429347991943,5
greece,0.5914649963378906,0.0,0
china,0.629340648651123,0.0,0
germany,0.5745854377746582,0.0,0
switzerland,0.6133138537406921,0.0027078986167907715,3
egypt,0.6013965606689453,0.033472657203674316,1
australia,0.5572955012321472,0.07229393720626831,48
vietnam,0.6277072429656982,0.08394896984100342,49
cuba,0.5966556668281555,0.0207098126411438,2
finland,0.5603299140930176,0.0,0
pakistan,0.7023655772209167,0.047134339809417725,11
afghanistan,0.6168863773345947,0.026389479637145996,7
england,0.47612717747688293,0.0,0
spain,0.5458551049232483,0.0,0
russia,0.6362683773040771,0.0,0
norway,0.550202488899231,0.02878129482269287,7
canada,0.5275108814239502,0.03916370868682861,17
france,0.5969460606575012,0.0,0
italy,0.5099766850471497,0.020296752452850342,7
sweden,0.6098065376281738,0.0,0
iran,0.6565841436386108,0.043152809143066406,4
japan,0.6112346649169922,0.0,0
greece,0.571379542350769,0.0,0
iraq,0.5874077081680298,0.04757356643676758,9
germany,0.6774798631668091,0.0,0
switzerland,0.6107302904129028,0.06441569328308105,49
egypt,0.6282517313957214,0.041513025760650635,8
australia,0.6198216676712036,0.04920458793640137,49
vietnam,0.6709518432617188,0.06958901882171631,49
cuba,0.653842568397522,0.0,0
finland,0.6603877544403076,0.0,0
pakistan,0.6828086376190186,0.0399051308631897,49
afghanistan,0.6447803974151611,0.04904985427856445,42
england,0.5812609791755676,0.029841482639312744,1
spain,0.6051447987556458,0.01955515146255493,13
russia,0.6938605308532715,0.0,0
norway,0.5827721357345581,0.0665012001991272,49
canada,0.5933636426925659,0.05925196409225464,49
france,0.6212359666824341,0.0,0
italy,0.5599446892738342,0.03123641014099121,21
sweden,0.6341985464096069,0.0,0
iran,0.6397568583488464,0.10126036405563354,49
japan,0.7100440263748169,0.0,0
greece,0.6693166494369507,0.0,0
iraq,0.6383461952209473,0.06260788440704346,22
thailand,0.7035225033760071,0.05360144376754761,23
switzerland,0.669856607913971,0.020801246166229248,4
egypt,0.6160967946052551,0.06365364789962769,20
australia,0.6403079628944397,0.05358678102493286,49
vietnam,0.6983498930931091,0.059568822383880615,49
cuba,0.617548942565918,0.05898261070251465,49
finland,0.6729233264923096,0.0018235445022583008,1
pakistan,0.7024459838867188,0.04236173629760742,49
afghanistan,0.6464658975601196,0.06714320182800293,49
england,0.6653578877449036,0.0,0
spain,0.6042214632034302,0.04112178087234497,6
russia,0.69666588306427,0.0,0
norway,0.6478183269500732,0.0,0
canada,0.6287533044815063,0.05931544303894043,49
france,0.7081575393676758,0.0,0
italy,0.7139882445335388,0.0,0
sweden,0.6765687465667725,0.0,0
iran,0.6472976207733154,0.10719645023345947,49
japan,0.7022231817245483,0.0,0
greece,0.6788079738616943,0.0,0
iraq,0.6677648425102234,0.03207165002822876,3
thailand,0.7040528059005737,0.05227375030517578,49
china,0.6668699979782104,0.0,0
egypt,0.5296831130981445,0.06070065498352051,6
australia,0.5407673716545105,0.0636758804321289,49
vietnam,0.6045680046081543,0.06600010395050049,49
cuba,0.6022502183914185,0.004500746726989746,1
finland,0.5659254193305969,0.0,0
pakistan,0.6021793484687805,0.05041271448135376,49
afghanistan,0.5526546239852905,0.027485013008117676,18
england,0.4524303674697876,0.03488719463348389,4
spain,0.5312097072601318,0.011692225933074951,2
russia,0.5923324823379517,0.0006739497184753418,1
norway,0.5591679811477661,0.02444005012512207,1
canada,0.5541762709617615,0.04795408248901367,11
france,0.6122163534164429,0.0,0
italy,0.5780999660491943,0.0,0
sweden,0.6638606190681458,0.0,0
iran,0.5497198104858398,0.09813666343688965,49
japan,0.5576526522636414,0.0,0
greece,0.5694389343261719,0.0,0
iraq,0.5824387073516846,0.032262444496154785,3
thailand,0.6696031093597412,0.013364613056182861,2
china,0.5094685554504395,0.0,0
germany,0.6541407108306885,0.0,0
australia,0.593076229095459,0.05846363306045532,49
vietnam,0.6703417301177979,0.05061119794845581,49
cuba,0.6472933292388916,0.0,0
finland,0.5993818044662476,0.04673260450363159,1
pakistan,0.672682523727417,0.05339813232421875,49
afghanistan,0.6441036462783813,0.04675328731536865,7
england,0.494613379240036,0.014794856309890747,4
spain,0.5329131484031677,0.0477713942527771,49
russia,0.6407178640365601,0.0,0
norway,0.5449287295341492,0.109275221824646,49
canada,0.5785664319992065,0.0845487117767334,49
france,0.6474733352661133,0.0,0
italy,0.5482046604156494,0.03322845697402954,16
sweden,0.6100431084632874,0.0,0
iran,0.6252639889717102,0.08928877115249634,46
japan,0.5670527219772339,0.0,0
greece,0.6341107487678528,0.0,0
iraq,0.6834744215011597,0.0,0
thailand,0.6755722165107727,0.07775849103927612,49
china,0.6179460287094116,0.0,0
germany,0.6085183620452881,0.0,0
switzerland,0.5955010652542114,0.03504669666290283,49
vietnam,0.5517610311508179,0.05859386920928955,49
cuba,0.5358012914657593,0.05136823654174805,2
finland,0.5402598977088928,0.0,0
pakistan,0.5944937467575073,0.07075107097625732,16
afghanistan,0.5227684378623962,0.042849957942962646,49
england,0.5692744255065918,0.0,0
spain,0.5100633502006531,0.005968034267425537,1
russia,0.6203770637512207,0.0,0
norway,0.5535488128662109,0.0,0
canada,0.6634033918380737,0.004666566848754883,1
france,0.5781770944595337,0.0,0
italy,0.5013891458511353,0.0,0
sweden,0.615953803062439,0.0,0
iran,0.5369387865066528,0.07431000471115112,49
japan,0.6067354679107666,0.0,0
greece,0.5455238223075867,0.0,0
iraq,0.5446521639823914,0.0,0
thailand,0.6362941265106201,0.02861762046813965,6
china,0.5729053020477295,0.0,0
germany,0.6078493595123291,0.0,0
switzerland,0.5736297369003296,0.01969122886657715,1
egypt,0.5228023529052734,0.026624083518981934,2
cuba,0.5800040364265442,0.0,0
finland,0.4754036068916321,0.07207703590393066,5
pakistan,0.6584852933883667,0.0,0
afghanistan,0.618757963180542,0.0,0
england,0.4383227527141571,0.049097031354904175,8
spain,0.41636937856674194,0.09783142805099487,49
russia,0.5119272470474243,0.031895995140075684,5
norway,0.41174983978271484,0.11168819665908813,48
canada,0.5160877704620361,0.0527113676071167,38
france,0.4750641882419586,0.015463322401046753,1
italy,0.43452155590057373,0.05900731682777405,49
sweden,0.47852665185928345,0.0015212595462799072,1
iran,0.5373971462249756,0.04197430610656738,10
japan,0.5355651378631592,0.0,0
greece,0.4769291281700134,0.0,0
iraq,0.6145740151405334,0.0,0
thailand,0.6220017075538635,0.014986932277679443,5
china,0.5546071529388428,0.0,0
germany,0.4958939254283905,0.0,0
switzerland,0.5247488021850586,0.06466811895370483,49
egypt,0.5253005027770996,0.0,0
australia,0.5154445171356201,0.07062888145446777,49
finland,0.561498761177063,0.003561735153198242,4
pakistan,0.6436525583267212,0.04956084489822388,49
afghanistan,0.6058499813079834,0.02723109722137451,9
england,0.43548792600631714,0.05816495418548584,6
spain,0.4848550856113434,0.0868290364742279,23
russia,0.5643232464790344,0.029970407485961914,5
norway,0.51715487241745,0.1614779829978943,49
canada,0.5605688095092773,0.06942415237426758,18
france,0.6107752323150635,0.0,0
italy,0.50757896900177,0.02703303098678589,3
sweden,0.5070464611053467,0.050401389598846436,49
iran,0.5842685103416443,0.12087255716323853,49
japan,0.5229255557060242,0.00476306676864624,4
greece,0.5428216457366943,0.009265303611755371,1
iraq,0.5764152407646179,0.003881514072418213,1
thailand,0.6544594168663025,0.053689539432525635,49
china,0.5827308893203735,0.0,0
germany,0.5467199087142944,0.0,0
switzerland,0.5625624656677246,0.08068037033081055,49
egypt,0.6229017972946167,0.0,0
australia,0.5759389400482178,0.04677259922027588,49
vietnam,0.6388195753097534,0.04890871047973633,49
pakistan,0.6625025868415833,0.0703703761100769,49
afghanistan,0.6292576789855957,0.06890499591827393,49
england,0.5727546215057373,0.038046956062316895,1
spain,0.5832830667495728,0.014444231986999512,10
russia,0.736682653427124,0.0,0
norway,0.6072134971618652,0.03208190202713013,10
canada,0.5996106863021851,0.013512909412384033,7
france,0.6322035789489746,0.0,0
italy,0.5495046377182007,0.06379705667495728,33
sweden,0.6749230623245239,0.0,0
iran,0.6144678592681885,0.06941783428192139,49
japan,0.6407946944236755,0.0,0
greece,0.6363109350204468,0.0,0
iraq,0.6621111035346985,0.02183687686920166,1
thailand,0.6635692119598389,0.05365860462188721,49
china,0.6558122634887695,0.0,0
germany,0.6897170543670654,0.0,0
switzerland,0.5913846492767334,0.045359253883361816,49
egypt,0.6193408370018005,0.012649476528167725,3
australia,0.5856778621673584,0.028577208518981934,49
vietnam,0.6723001599311829,0.04744577407836914,49
cuba,0.6276216506958008,0.0027760863304138184,2
afghanistan,0.6600193977355957,0.0,0
england,0.4279513955116272,0.0012457966804504395,1
spain,0.4730173945426941,0.013992726802825928,9
russia,0.5735784769058228,0.015064358711242676,1
norway,0.5257762670516968,0.042062222957611084,7
canada,0.5541739463806152,0.03829270601272583,5
france,0.5475739240646362,0.0,0
italy,0.4924556314945221,0.039391010999679565,8
sweden,0.5956776142120361,0.0,0
iran,0.6229550242424011,0.01251131296157837,2
japan,0.5211213827133179,0.0002377629280090332,1
greece,0.5102812647819519,0.0005618929862976074,1
iraq,0.635707437992096,0.0,0
thailand,0.7115013599395752,0.010966777801513672,1
china,0.5732410550117493,0.0,0
germany,0.5535612106323242,0.0,0
switzerland,0.5341054797172546,0.05434143543243408,22
egypt,0.6010274887084961,0.0,0
australia,0.539087176322937,0.06566691398620605,10
vietnam,0.6859122514724731,0.0,0
cuba,0.5283310413360596,0.08450210094451904,49
finland,0.5287240743637085,0.04612553119659424,2
england,0.45399048924446106,0.06157603859901428,49
spain,0.500954806804657,0.08122187852859497,49
russia,0.6477341651916504,0.0,0
norway,0.5509561896324158,0.05325210094451904,49
canada,0.5891664028167725,0.0825909972190857,49
france,0.5529904365539551,0.0,0
italy,0.5519678592681885,0.028137028217315674,1
sweden,0.5404326915740967,0.03726315498352051,28
iran,0.6871728897094727,0.028839588165283203,1
japan,0.5325894355773926,0.03853249549865723,11
greece,0.5991673469543457,0.0,0
iraq,0.6729317903518677,0.029678940773010254,1
thailand,0.6692198514938354,0.06659543514251709,49
china,0.6093660593032837,0.0,0
germany,0.5672285556793213,0.0,0
switzerland,0.6092069149017334,0.07560902833938599,49
egypt,0.6242584586143494,0.020138800144195557,2
australia,0.6255329847335815,0.04886215925216675,49
vietnam,0.6702240109443665,0.04528325796127319,37
cuba,0.6196134090423584,0.0009686946868896484,1
finland,0.5460507869720459,0.07303190231323242,49
pakistan,0.6586071252822876,0.04778933525085449,48
spain,0.616060733795166,0.003841876983642578,1
russia,0.6177209615707397,0.02375274896621704,4
norway,0.6068555116653442,0.0,0
canada,0.5885612964630127,0.08569109439849854,49
france,0.6420944929122925,0.0,0
italy,0.551619291305542,0.035777270793914795,33
sweden,0.6410431265830994,0.010982096195220947,1
iran,0.6012071967124939,0.08357328176498413,49
japan,0.60332852602005,0.007280886173248291,1
greece,0.559066891670227,0.016988158226013184,7
iraq,0.5872959494590759,0.06674951314926147,49
thailand,0.6609118580818176,0.0395469069480896,49
china,0.5988800525665283,0.0,0
germany,0.6709926128387451,0.0,0
switzerland,0.5923142433166504,0.043373048305511475,30
egypt,0.5536066889762878,0.04995352029800415,49
australia,0.595679759979248,0.06613469123840332,39
vietnam,0.6549681425094604,0.03594022989273071,49
cuba,0.5752667784690857,0.06168258190155029,49
finland,0.6111587285995483,0.0,0
pakistan,0.6387807130813599,0.0321120023727417,49
afghanistan,0.616856575012207,0.05634021759033203,49
russia,0.6517894864082336,0.0,0
norway,0.5792822241783142,0.040597617626190186,4
canada,0.6150243282318115,0.01713031530380249,3
france,0.7045364379882812,0.0,0
italy,0.5538211464881897,0.021131813526153564,4
sweden,0.6496493816375732,0.0,0
iran,0.5954426527023315,0.10166525840759277,49
japan,0.6540835499763489,0.0,0
greece,0.6069315075874329,0.0,0
iraq,0.5939032435417175,0.05058223009109497,49
thailand,0.6763889789581299,0.021564841270446777,9
china,0.6242188811302185,0.0,0
germany,0.6255654096603394,0.0,0
switzerland,0.5833883285522461,0.03983038663864136,40
egypt,0.5790344476699829,0.033703386783599854,18
australia,0.5860288739204407,0.06170469522476196,49
vietnam,0.642622172832489,0.04779613018035889,49
cuba,0.5866905450820923,0.04953032732009888,5
finland,0.6045050621032715,0.0,0
pakistan,0.6595606803894043,0.04609668254852295,49
afghanistan,0.6131540536880493,0.04066246747970581,49
england,0.6042393445968628,0.0,0
norway,0.6807022094726562,0.0,0
canada,0.6371719837188721,0.02629232406616211,9
france,0.6900722980499268,0.0,0
italy,0.5945019125938416,0.0,0
sweden,0.6717260479927063,0.007745206356048584,1
iran,0.6417092084884644,0.07938516139984131,49
japan,0.6336635947227478,0.0,0
greece,0.6458529233932495,0.0,0
iraq,0.5954700708389282,0.053805649280548096,49
thailand,0.7041297554969788,0.06490474939346313,49
china,0.6155513525009155,0.0,0
germany,0.6869124174118042,0.0,0
switzerland,0.607804536819458,0.05611354112625122,49
egypt,0.5892297029495239,0.05136895179748535,33
australia,0.6274393796920776,0.08251309394836426,49
vietnam,0.669377326965332,0.06897145509719849,49
cuba,0.5831035375595093,0.07515531778335571,49
finland,0.6874293088912964,0.0,0
pakistan,0.6955925226211548,0.06140947341918945,49
afghanistan,0.6470123529434204,0.03758847713470459,11
england,0.574285089969635,0.018247783184051514,1
spain,0.5844079256057739,0.0008060336112976074,1
canada,0.6086626052856445,0.04578661918640137,22
france,0.6478838920593262,0.0,0
italy,0.561326265335083,0.03609323501586914,1
sweden,0.7026594281196594,0.0,0
iran,0.5852895975112915,0.07217693328857422,49
japan,0.5874202847480774,0.0,0
greece,0.5791192054748535,0.0,0
iraq,0.5400851964950562,0.05501061677932739,49
thailand,0.6669992804527283,0.063748300075531,49
china,0.569500207901001,0.009290575981140137,1
germany,0.6450502872467041,0.0,0
switzerland,0.5935158133506775,0.05459970235824585,38
egypt,0.5255224704742432,0.05390191078186035,49
australia,0.5951567888259888,0.04637300968170166,49
