correct_word,correct_word_similarity,top_minus_correct_similarity,similarity_index
iraq,0.6582506895065308,0.0,0
thailand,0.689742386341095,0.054130613803863525,49
china,0.6451790928840637,0.0,0
germany,0.7245398163795471,0.0,0
switzerland,0.6811234354972839,0.0,0
egypt,0.6491553783416748,0.013942897319793701,1
australia,0.5973563194274902,0.05667459964752197,49
vietnam,0.6714078187942505,0.055097103118896484,49
cuba,0.5843846797943115,0.05038785934448242,49
finland,0.6642113924026489,0.0,0
pakistan,0.685620903968811,0.049308598041534424,49
afghanistan,0.6634180545806885,0.0,0
england,0.4990187883377075,0.0577358603477478,15
spain,0.6100462675094604,0.0,0
russia,0.7139286994934082,0.0,0
norway,0.5983566641807556,0.041905343532562256,11
canada,0.6516032218933105,0.0035019516944885254,1
france,0.7102671265602112,0.0,0
italy,0.7009527087211609,0.0,0
sweden,0.6716997623443604,0.0,0
iran,0.6512483954429626,0.07943421602249146,10
japan,0.6584555506706238,0.0,0
thailand,0.6473325490951538,0.05013632774353027,49
china,0.522197425365448,0.034643709659576416,1
germany,0.6493330001831055,0.0,0
switzerland,0.5686957836151123,0.02946758270263672,12
egypt,0.6429004669189453,0.0,0
australia,0.6113567352294922,0.014811098575592041,2
vietnam,0.6524593830108643,0.07358628511428833,49
cuba,0.6045055389404297,0.02397012710571289,5
finland,0.6629436612129211,0.0,0
pakistan,0.6433674097061157,0.05380117893218994,49
afghanistan,0.661201536655426,0.0,0
england,0.46107250452041626,0.04526752233505249,11
spain,0.5135871171951294,0.05671018362045288,49
russia,0.6192463636398315,0.00011324882507324219,1
norway,0.505969762802124,0.16124868392944336,49
canada,0.6066602468490601,0.003876805305480957,1
france,0.5913187861442566,0.0,0
italy,0.5573484897613525,0.012149214744567871,1
sweden,0.5656062364578247,0.0,0
iran,0.6604507565498352,0.0058664679527282715,1
japan,0.6060246229171753,0.0,0
greece,0.6358729004859924,0.0,0
china,0.6053819060325623,0.0,0
germany,0.5940231084823608,0.0,0
switzerland,0.5924403071403503,0.0,0
egypt,0.5892248153686523,0.010210096836090088,3
australia,0.5618172287940979,0.03622478246688843,10
vietnam,0.6254982948303223,0.06945419311523438,17
cuba,0.5852131247520447,0.011955857276916504,1
finland,0.5918158292770386,0.0,0
pakistan,0.6641501784324646,0.051756083965301514,18
afghanistan,0.6192270517349243,0.035790443420410156,2
england,0.493873655796051,0.0,0
spain,0.5599773526191711,0.0,0
russia,0.622361958026886,0.0,0
norway,0.48824799060821533,0.09737133979797363,27
canada,0.5509949922561646,0.008700251579284668,1
france,0.60132896900177,0.0,0
italy,0.4904061555862427,0.07348376512527466,40
sweden,0.6138931512832642,0.0,0
iran,0.6421201229095459,0.007452547550201416,2
japan,0.6296805739402771,0.0,0
greece,0.5710641145706177,0.0,0
iraq,0.5352200269699097,0.06977051496505737,38
germany,0.6544811725616455,0.0,0
switzerland,0.575998842716217,0.03648000955581665,49
