correct_word,correct_word_similarity,top_minus_correct_similarity,similarity_index
iraq,0.7068173289299011,0.11816883087158203,34
thailand,0.6893900036811829,0.03577089309692383,9
china,0.6889830827713013,0.08114081621170044,34
germany,0.7402468323707581,0.0,0
switzerland,0.7089765071868896,0.07047206163406372,49
egypt,0.7091251611709595,0.09518027305603027,49
australia,0.7271800637245178,0.05224621295928955,49
vietnam,0.7144768238067627,0.08758270740509033,49
cuba,0.6850175857543945,0.08091449737548828,49
finland,0.7277184128761292,0.08292633295059204,49
pakistan,0.6900593042373657,0.06885486841201782,49
afghanistan,0.8122545480728149,0.007913589477539062,1
england,0.44058942794799805,0.1003655195236206,49
spain,0.6263112425804138,0.056987762451171875,28
russia,0.7972359657287598,0.002617478370666504,1
norway,0.6923485994338989,0.10133367776870728,35
canada,0.7362183928489685,0.057813405990600586,49
france,0.7251011729240417,0.0,0
italy,0.6812975406646729,0.028020739555358887,2
sweden,0.6911134123802185,0.0809289813041687,49
iran,0.720345139503479,0.09251654148101807,40
japan,0.6904894113540649,0.06120789051055908,49
thailand,0.5356606841087341,0.09479451179504395,49
china,0.6263326406478882,0.001404106616973877,1
germany,0.6175708770751953,0.0,0
switzerland,0.5951807498931885,0.045379638671875,49
egypt,0.5946884155273438,0.11291384696960449,24
australia,0.5663249492645264,0.05540502071380615,49
vietnam,0.6265669465065002,0.09119755029678345,49
cuba,0.6127227544784546,0.032791852951049805,2
finland,0.6447142362594604,0.02230381965637207,4
pakistan,0.5372845530509949,0.0794137716293335,49
afghanistan,0.6997730135917664,0.025609910488128662,3
england,0.3914715051651001,0.06498736143112183,25
spain,0.4854498505592346,0.10710245370864868,49
russia,0.7035192251205444,0.0,0
norway,0.5179728865623474,0.18504983186721802,49
canada,0.5798959732055664,0.06213223934173584,49
france,0.5425485968589783,0.0,0
italy,0.492358922958374,0.1241459846496582,49
sweden,0.5942496061325073,0.050184786319732666,9
iran,0.6610735654830933,0.043553948402404785,2
japan,0.5391173362731934,0.12689191102981567,26
greece,0.6261388659477234,0.029132306575775146,3
china,0.6410398483276367,0.06991487741470337,49
germany,0.7131322026252747,0.0,0
switzerland,0.6785609126091003,0.0682632327079773,49
egypt,0.6787505745887756,0.0857202410697937,49
australia,0.6837414503097534,0.07462650537490845,49
vietnam,0.6894711256027222,0.08505040407180786,49
cuba,0.6635081768035889,0.0860896110534668,49
finland,0.681997537612915,0.08485174179077148,49
pakistan,0.6943856477737427,0.07832980155944824,49
afghanistan,0.6791657209396362,0.0861121416091919,18
england,0.5068862438201904,0.0906975269317627,29
spain,0.6577951312065125,0.0,0
russia,0.7589409351348877,0.010304450988769531,1
norway,0.7614619135856628,0.03708529472351074,4
canada,0.6845329999923706,0.09370303153991699,49
france,0.7109994292259216,0.0,0
italy,0.6598125696182251,0.05140185356140137,8
sweden,0.7237434387207031,0.0505448579788208,17
iran,0.703483521938324,0.07428663969039917,49
japan,0.6690378189086914,0.08117461204528809,49
greece,0.7234352827072144,0.0,0
iraq,0.6653956174850464,0.09846639633178711,49
germany,0.6819930076599121,0.0,0
switzerland,0.6017622351646423,0.054102301597595215,49
egypt,0.6759560108184814,0.06350493431091309,8
australia,0.5964696407318115,0.07249665260314941,49
vietnam,0.6334930062294006,0.08096486330032349,49
cuba,0.5802537202835083,0.08289003372192383,49
finland,0.6387232542037964,0.06978476047515869,49
pakistan,0.622048556804657,0.0009069442749023438,1
afghanistan,0.6767534017562866,0.035916805267333984,8
england,0.5067169070243835,0.021866261959075928,2
spain,0.5727876424789429,0.03477609157562256,8
russia,0.720160961151123,0.0,0
norway,0.5662788152694702,0.11267578601837158,49
canada,0.6047353744506836,0.09000653028488159,49
france,0.6200598478317261,0.0,0
italy,0.6019834876060486,0.07602107524871826,8
sweden,0.6319117546081543,0.043563127517700195,20
iran,0.663530707359314,0.03509324789047241,15
japan,0.6699222326278687,0.0,0
greece,0.6762157678604126,0.05139648914337158,3
iraq,0.6890400648117065,0.02103787660598755,5
thailand,0.5708450675010681,0.05937236547470093,22
switzerland,0.6475468873977661,0.04590684175491333,49
egypt,0.650509774684906,0.10665500164031982,49
australia,0.6371036171913147,0.06551575660705566,49
vietnam,0.673734188079834,0.056776344776153564,49
cuba,0.6422183513641357,0.057615816593170166,17
finland,0.6788489818572998,0.0475955605506897,28
pakistan,0.6312344670295715,0.032475054264068604,17
afghanistan,0.7114362716674805,0.046531081199645996,4
england,0.586843729019165,0.0,0
spain,0.6266021728515625,0.0,0
russia,0.7871891260147095,0.0,0
norway,0.6867434978485107,0.02467024326324463,8
canada,0.6358181238174438,0.07350975275039673,49
france,0.7368564605712891,0.0,0
italy,0.6739411950111389,0.0,0
sweden,0.7092974781990051,0.05377131700515747,7
iran,0.6545916795730591,0.09257489442825317,49
japan,0.6502653360366821,0.04951024055480957,17
greece,0.7229627370834351,0.009891629219055176,1
iraq,0.6537566184997559,0.08767658472061157,25
thailand,0.6592054963111877,0.04527169466018677,8
china,0.6606289148330688,0.06500881910324097,11
egypt,0.6003648042678833,0.09946024417877197,40
