correct_word,correct_word_similarity,top_minus_correct_similarity,similarity_index
iraq,0.7113369703292847,0.13137972354888916,49
thailand,0.5924256443977356,0.03039926290512085,9
china,0.7147660255432129,0.08108913898468018,49
germany,0.7393373250961304,0.0,0
switzerland,0.7585801482200623,0.06122356653213501,49
egypt,0.7347909212112427,0.1270473599433899,49
australia,0.6890510320663452,0.05928659439086914,49
vietnam,0.687458872795105,0.07477760314941406,49
cuba,0.7175191640853882,0.05475807189941406,49
finland,0.7217686176300049,0.06250983476638794,49
pakistan,0.5031648874282837,0.062391459941864014,49
afghanistan,0.731562614440918,0.08379006385803223,32
england,0.5095750093460083,0.08066284656524658,49
spain,0.652682900428772,0.05212831497192383,14
russia,0.7508021593093872,0.008106350898742676,1
norway,0.7385308742523193,0.06334656476974487,14
canada,0.7128732800483704,0.054138898849487305,49
france,0.6972124576568604,0.0,0
italy,0.6824551820755005,0.04106414318084717,4
sweden,0.7279953956604004,0.04629850387573242,3
iran,0.7181236147880554,0.06258809566497803,49
japan,0.6764340400695801,0.07553291320800781,49
thailand,0.46604102849960327,0.1066390872001648,49
china,0.5840150713920593,0.11050301790237427,49
germany,0.59541255235672,0.0,0
switzerland,0.6452665328979492,0.09350961446762085,49
egypt,0.592628002166748,0.15305477380752563,49
australia,0.559188723564148,0.11603784561157227,49
vietnam,0.7206753492355347,0.04362928867340088,3
cuba,0.7233049869537354,0.0005655288696289062,1
finland,0.6199321746826172,0.08091652393341064,37
pakistan,0.5174461603164673,0.1212691068649292,49
afghanistan,0.6806880235671997,0.11605232954025269,43
england,0.454899400472641,0.08947935700416565,49
spain,0.5426622629165649,0.12453222274780273,49
russia,0.6275971531867981,0.1165803074836731,49
norway,0.6117651462554932,0.13812506198883057,49
canada,0.5685182809829712,0.08251762390136719,49
france,0.5559801459312439,0.034248948097229004,3
italy,0.564556896686554,0.11160629987716675,49
sweden,0.5775702595710754,0.08255404233932495,49
iran,0.6047503352165222,0.1131177544593811,49
japan,0.5473952293395996,0.10682231187820435,49
greece,0.5561104416847229,0.12863880395889282,49
china,0.6832574605941772,0.07422220706939697,49
germany,0.5954545140266418,0.09963983297348022,49
switzerland,0.7262066602706909,0.07534712553024292,49
egypt,0.7174800634384155,0.06694459915161133,18
australia,0.6778256893157959,0.05781513452529907,49
vietnam,0.6795642375946045,0.08064085245132446,33
cuba,0.6995304822921753,0.08018714189529419,49
finland,0.732508659362793,0.06456565856933594,49
pakistan,0.5681279897689819,0.05475759506225586,33
afghanistan,0.7605313062667847,0.03918576240539551,4
england,0.5714499354362488,0.08348220586776733,49
spain,0.6553172469139099,0.046724677085876465,15
russia,0.690524697303772,0.07009363174438477,22
norway,0.7451115846633911,0.04994410276412964,15
canada,0.7029670476913452,0.08004528284072876,49
france,0.6124092936515808,0.11227923631668091,49
italy,0.6747840642929077,0.11803078651428223,49
sweden,0.7531741857528687,0.04272574186325073,15
iran,0.7235423922538757,0.06203174591064453,49
japan,0.6554346084594727,0.06384527683258057,49
greece,0.724781334400177,0.028110265731811523,3
iraq,0.6663435697555542,0.09854578971862793,49
germany,0.6630144715309143,0.0,0
switzerland,0.6397279500961304,0.08492755889892578,49
egypt,0.677034854888916,0.1466943621635437,7
australia,0.5499073266983032,0.1290540099143982,49
vietnam,0.6489299535751343,0.10151642560958862,15
cuba,0.7076711654663086,0.0,0
finland,0.6223391890525818,0.12457996606826782,49
pakistan,0.4776313602924347,0.16120323538780212,49
afghanistan,0.7307910919189453,0.019638419151306152,1
england,0.4305846393108368,0.07888463139533997,49
spain,0.5524040460586548,0.15001535415649414,49
russia,0.642104983329773,0.13261842727661133,34
norway,0.5930650234222412,0.09498715400695801,49
canada,0.5874190330505371,0.09289348125457764,49
france,0.5672076940536499,0.028696417808532715,5
italy,0.5737934112548828,0.14755034446716309,49
sweden,0.5577354431152344,0.13085263967514038,49
iran,0.5904878377914429,0.09188079833984375,41
japan,0.7036910057067871,0.0,0
greece,0.6071588397026062,0.09899502992630005,14
iraq,0.680623471736908,0.06815832853317261,1
thailand,0.440812885761261,0.06831258535385132,49
switzerland,0.7044243812561035,0.01562643051147461,7
egypt,0.6490094661712646,0.13592267036437988,49
australia,0.6164518594741821,0.08688187599182129,49
vietnam,0.6506390571594238,0.02317512035369873,10
cuba,0.6969873905181885,0.0,0
finland,0.6694518327713013,0.06093740463256836,49
pakistan,0.46264371275901794,0.0742662250995636,49
afghanistan,0.6888710260391235,0.06520187854766846,11
england,0.5785657167434692,0.0,0
spain,0.5945686101913452,0.06077134609222412,2
russia,0.7158852815628052,0.024890422821044922,1
norway,0.7335962057113647,0.011435866355895996,1
canada,0.6293883323669434,0.08332222700119019,49
france,0.775233268737793,0.0,0
italy,0.6550502777099609,0.07566988468170166,3
sweden,0.6951757073402405,0.05652898550033569,1
iran,0.6407777070999146,0.07647418975830078,49
japan,0.7318339347839355,0.0,0
greece,0.7370510101318359,0.0,0
iraq,0.6292135715484619,0.12191575765609741,49
thailand,0.48717084527015686,0.07614102959632874,40
china,0.6821290850639343,0.044387757778167725,4
