correct_word,correct_word_similarity,top_minus_correct_similarity,similarity_index
iraq,0.7039428949356079,0.07810473442077637,23
thailand,0.7202937602996826,0.022495746612548828,2
china,0.6772245764732361,0.050212562084198,18
germany,0.7248875498771667,0.0,0
switzerland,0.6850153207778931,0.049348413944244385,49
egypt,0.6650846600532532,0.0949392318725586,49
australia,0.6447814702987671,0.07333070039749146,49
vietnam,0.6873831152915955,0.07647091150283813,49
cuba,0.6973907947540283,0.012561559677124023,5
finland,0.6951243281364441,0.06487864255905151,32
pakistan,0.6628149747848511,0.08060526847839355,49
afghanistan,0.7993674278259277,0.024341583251953125,1
england,0.39819765090942383,0.07288062572479248,27
spain,0.6391794085502625,0.03677403926849365,8
russia,0.7050728797912598,0.06035405397415161,5
norway,0.6826235055923462,0.05002009868621826,11
canada,0.6853225231170654,0.06314605474472046,49
france,0.6756248474121094,0.0,0
italy,0.6777558922767639,0.0,0
sweden,0.7091027498245239,0.031893134117126465,9
iran,0.7154929041862488,0.045503318309783936,8
japan,0.6587129235267639,0.06878811120986938,20
thailand,0.5572173595428467,0.09115380048751831,49
china,0.538737416267395,0.08470034599304199,11
germany,0.6009588241577148,0.0,0
switzerland,0.618813157081604,0.0538862943649292,49
egypt,0.5280894041061401,0.10775899887084961,46
australia,0.5142529010772705,0.045227885246276855,30
vietnam,0.6171866655349731,0.052370309829711914,49
cuba,0.7126932740211487,0.0,0
finland,0.5939039587974548,0.009177088737487793,3
pakistan,0.5606057047843933,0.053807079792022705,49
afghanistan,0.7065818905830383,0.0092049241065979,2
england,0.3690904378890991,0.10493403673171997,49
spain,0.47713762521743774,0.07744187116622925,8
russia,0.5941749811172485,0.03166604042053223,3
norway,0.5075219869613647,0.16864943504333496,49
canada,0.5246608853340149,0.09151488542556763,49
france,0.5275797843933105,0.0,0
italy,0.45685455203056335,0.10112056136131287,49
sweden,0.5722723007202148,0.0537341833114624,3
iran,0.6235770583152771,0.04389280080795288,1
japan,0.5297022461891174,0.06195622682571411,13
greece,0.6136690974235535,0.0,0
china,0.6241456270217896,0.08805090188980103,46
germany,0.6973196268081665,0.0,0
switzerland,0.6901025772094727,0.09128105640411377,42
egypt,0.6775310635566711,0.052017033100128174,22
australia,0.623218297958374,0.07799255847930908,49
vietnam,0.696913480758667,0.08772897720336914,49
cuba,0.6629459857940674,0.0785679817199707,24
finland,0.6667429208755493,0.07696521282196045,26
pakistan,0.6832091808319092,0.10771369934082031,43
afghanistan,0.7201952934265137,0.03282427787780762,6
england,0.5313870906829834,0.03932148218154907,1
spain,0.6944323778152466,0.0,0
russia,0.6879193186759949,0.03616756200790405,9
norway,0.7195183038711548,0.02478039264678955,3
canada,0.6571060419082642,0.08705055713653564,49
france,0.6814619898796082,0.0,0
italy,0.6650765538215637,0.02991586923599243,4
sweden,0.764778196811676,0.0,0
iran,0.6864268779754639,0.07004743814468384,25
japan,0.6143806576728821,0.09385603666305542,49
greece,0.7257346510887146,0.00010800361633300781,1
iraq,0.6436712741851807,0.12141871452331543,49
germany,0.6697931289672852,0.0,0
switzerland,0.603039026260376,0.04971814155578613,49
egypt,0.6771026849746704,0.0,0
australia,0.5546473264694214,0.04827535152435303,2
vietnam,0.5983895659446716,0.05553358793258667,49
cuba,0.5880337953567505,0.0349045991897583,1
finland,0.5807780027389526,0.01927238702774048,7
pakistan,0.5692048668861389,0.06939011812210083,49
afghanistan,0.6882424354553223,0.0,0
england,0.4494394063949585,0.008645415306091309,1
spain,0.5801887512207031,0.007285773754119873,1
russia,0.6372829675674438,0.032004714012145996,1
norway,0.5513705611228943,0.0676913857460022,15
canada,0.5245970487594604,0.07034730911254883,49
france,0.5698675513267517,0.008195102214813232,1
italy,0.5357728600502014,0.09413713216781616,21
sweden,0.645578920841217,0.0,0
iran,0.6419349908828735,0.0,0
japan,0.6958069801330566,0.0,0
greece,0.6390347480773926,0.05770754814147949,3
iraq,0.6070164442062378,0.08727443218231201,9
thailand,0.5781374573707581,0.03818356990814209,24
switzerland,0.6549378633499146,0.0512387752532959,49
egypt,0.6213769912719727,0.1353679895401001,49
australia,0.6001297235488892,0.046597838401794434,10
vietnam,0.6390725374221802,0.052531540393829346,49
cuba,0.7038648724555969,0.0,0
finland,0.703730583190918,0.0,0
pakistan,0.6170506477355957,0.04747241735458374,49
afghanistan,0.7017441987991333,0.021317720413208008,4
england,0.5692070126533508,0.0,0
spain,0.6761095523834229,0.0,0
russia,0.7186815142631531,0.0,0
norway,0.6782469749450684,0.005631804466247559,2
canada,0.6243683099746704,0.06672871112823486,25
france,0.7378746271133423,0.0,0
italy,0.667202353477478,0.0,0
sweden,0.7391711473464966,0.0,0
iran,0.6640138626098633,0.03132820129394531,4
japan,0.6379789710044861,0.03736305236816406,4
greece,0.7060554027557373,0.0,0
iraq,0.6420890092849731,0.08852767944335938,34
thailand,0.6677998304367065,0.013383805751800537,3
china,0.6682747006416321,0.03614121675491333,2
egypt,0.5799807906150818,0.10427975654602051,39
australia,0.559463620185852,0.11049270629882812,35
vietnam,0.64232337474823,0.08532238006591797,49
cuba,0.7029129266738892,0.020465612411499023,1
finland,0.667249321937561,0.024655580520629883,3
pakistan,0.6352400779724121,0.06917446851730347,13
afghanistan,0.6620350480079651,0.021255075931549072,6
england,0.4882017970085144,0.06853348016738892,3
spain,0.622172474861145,0.0,0
russia,0.6120070219039917,0.0,0
norway,0.6630945205688477,0.008723735809326172,3
canada,0.6158849000930786,0.05503249168395996,10
france,0.6380232572555542,0.0,0
italy,0.6635371446609497,0.0,0
sweden,0.7205606698989868,0.0,0
iran,0.6467055678367615,0.02000981569290161,10
japan,0.5396557450294495,0.09454923868179321,49
greece,0.6648096442222595,0.0,0
iraq,0.6196197271347046,0.06738781929016113,22
thailand,0.6769259572029114,0.014732778072357178,2
china,0.5520150661468506,0.08337116241455078,49
germany,0.7112227082252502,0.0,0
australia,0.5104244947433472,0.09061408042907715,49
vietnam,0.6336706280708313,0.06985753774642944,49
cuba,0.6007630228996277,0.06714063882827759,23
finland,0.6529120802879333,0.0015748143196105957,2
pakistan,0.5698466300964355,0.05701714754104614,49
afghanistan,0.7237772941589355,0.039639294147491455,3
england,0.4700285792350769,0.017059773206710815,1
spain,0.6360989212989807,0.0,0
russia,0.65236896276474,0.014166653156280518,4
norway,0.6202254891395569,0.044789254665374756,8
canada,0.5473228096961975,0.10121399164199829,49
france,0.6134857535362244,0.0,0
italy,0.5336332321166992,0.1871119737625122,49
sweden,0.728540301322937,0.0,0
iran,0.754413366317749,0.0,0
japan,0.6384385228157043,0.0,0
greece,0.641701877117157,0.07719141244888306,11
iraq,0.6249868273735046,0.14009195566177368,17
thailand,0.5916286706924438,0.05703902244567871,49
china,0.6354634165763855,0.04184991121292114,4
germany,0.6204953193664551,0.0,0
switzerland,0.6462317705154419,0.08191025257110596,49
vietnam,0.5056668519973755,0.058560729026794434,49
cuba,0.6135194301605225,0.0,0
finland,0.6215980052947998,0.05285811424255371,1
pakistan,0.48942387104034424,0.0896446704864502,33
afghanistan,0.6586975455284119,0.0,0
england,0.5632971525192261,0.0,0
spain,0.5349721908569336,0.05751240253448486,2
russia,0.5857242345809937,0.059728384017944336,3
norway,0.5835977792739868,0.020473837852478027,3
canada,0.7361781597137451,0.0,0
france,0.6247111558914185,0.0,0
italy,0.533077597618103,0.07487350702285767,2
sweden,0.6820154786109924,0.0,0
iran,0.5823330879211426,0.06363821029663086,6
japan,0.7204710841178894,0.0,0
greece,0.5920885801315308,0.0669701099395752,1
iraq,0.5953847169876099,0.0608830451965332,10
thailand,0.5185284614562988,0.07344573736190796,10
china,0.6689947843551636,0.01660788059234619,1
germany,0.6404340267181396,0.0,0
switzerland,0.4818198084831238,0.08419758081436157,49
egypt,0.5356200933456421,0.1546264886856079,25
cuba,0.6298332810401917,0.0,0
