correct_word,correct_word_similarity,top_minus_correct_similarity,similarity_index
iraq,0.7194920778274536,0.11817628145217896,13
thailand,0.7401914000511169,0.0,0
china,0.7068439722061157,0.04983365535736084,11
germany,0.7870625853538513,0.0,0
switzerland,0.6745540499687195,0.06974059343338013,49
egypt,0.6744827032089233,0.09541195631027222,49
australia,0.6976919770240784,0.07601022720336914,49
vietnam,0.6912379264831543,0.07839739322662354,49
cuba,0.7123342156410217,0.06521493196487427,22
finland,0.7069641351699829,0.11572468280792236,37
pakistan,0.6806985139846802,0.09017306566238403,49
afghanistan,0.7689155340194702,0.06829404830932617,5
england,0.41716310381889343,0.09705880284309387,49
spain,0.6261200904846191,0.07572805881500244,49
russia,0.8207088112831116,0.0,0
norway,0.6896231174468994,0.07024061679840088,22
canada,0.7133743166923523,0.08237117528915405,49
france,0.7298459410667419,0.0,0
italy,0.698755145072937,0.0,0
sweden,0.72026526927948,0.04767453670501709,12
iran,0.7412452697753906,0.02860867977142334,7
japan,0.659780740737915,0.0809977650642395,49
thailand,0.5143901109695435,0.10347437858581543,49
china,0.5567936897277832,0.06373792886734009,14
germany,0.6471849083900452,0.0,0
switzerland,0.5553881525993347,0.07055157423019409,49
egypt,0.565510630607605,0.10912835597991943,27
australia,0.5795373916625977,0.05112612247467041,11
vietnam,0.6282848119735718,0.03750157356262207,8
cuba,0.6592789888381958,0.031236648559570312,3
finland,0.6057422161102295,0.048094987869262695,5
pakistan,0.5331834554672241,0.07352161407470703,49
afghanistan,0.6605302691459656,0.11335307359695435,20
england,0.4270406663417816,0.07577064633369446,12
spain,0.508029580116272,0.10889744758605957,49
russia,0.6906777620315552,0.0,0
norway,0.5388781428337097,0.19115889072418213,49
canada,0.6180106401443481,0.0170365571975708,2
france,0.5814349055290222,0.0,0
italy,0.498603880405426,0.09381645917892456,49
sweden,0.6301158666610718,0.0,0
iran,0.6525612473487854,0.02485644817352295,4
japan,0.5740534067153931,0.036811113357543945,3
greece,0.5937848091125488,0.0,0
china,0.6164568662643433,0.08066362142562866,38
germany,0.6758064031600952,0.0,0
switzerland,0.6550610661506653,0.08577358722686768,49
egypt,0.640734851360321,0.08392828702926636,49
australia,0.6567898988723755,0.10209250450134277,49
vietnam,0.6803368926048279,0.09594565629959106,49
cuba,0.6755042672157288,0.10040843486785889,43
finland,0.6670817136764526,0.06407797336578369,49
pakistan,0.6760914921760559,0.11105507612228394,49
afghanistan,0.6709216833114624,0.08980953693389893,20
england,0.48544660210609436,0.060019463300704956,22
spain,0.6045606136322021,0.09207534790039062,26
russia,0.7202318906784058,0.02786809206008911,3
norway,0.7308465242385864,0.045468926429748535,7
canada,0.6434129476547241,0.12726187705993652,49
france,0.6210144758224487,0.02451401948928833,2
