correct_word,correct_word_similarity,top_minus_correct_similarity,similarity_index
iraq,0.6421406269073486,0.028865158557891846,13
thailand,0.6834378242492676,0.06078541278839111,49
china,0.6663932204246521,0.0,0
germany,0.69576096534729,0.0,0
switzerland,0.6397202014923096,0.0729910135269165,49
egypt,0.6438189744949341,0.03895127773284912,8
australia,0.6538164615631104,0.02254939079284668,6
vietnam,0.6681774854660034,0.04344576597213745,49
cuba,0.6839392185211182,0.029671013355255127,2
finland,0.6521561741828918,0.023034334182739258,8
pakistan,0.685562014579773,0.06288963556289673,49
afghanistan,0.708853006362915,0.0,0
england,0.5226039886474609,0.03598034381866455,3
spain,0.6761519908905029,0.0,0
russia,0.6703708171844482,0.0,0
norway,0.6093839406967163,0.04592400789260864,39
canada,0.693443775177002,0.0,0
france,0.6799877882003784,0.0,0
italy,0.6697450876235962,0.0,0
sweden,0.610933780670166,0.02316117286682129,5
iran,0.646122932434082,0.07313251495361328,49
japan,0.6244997978210449,0.02655881643295288,2
thailand,0.6408210396766663,0.06479007005691528,49
china,0.5462678074836731,0.031222403049468994,12
germany,0.6280108690261841,0.0,0
switzerland,0.5767098665237427,0.0322343111038208,49
egypt,0.5948983430862427,0.05820584297180176,22
australia,0.5924437046051025,0.04304534196853638,15
vietnam,0.7034428119659424,0.0024805068969726562,2
cuba,0.6157000064849854,0.035492897033691406,4
finland,0.6363394260406494,0.0,0
pakistan,0.6383969783782959,0.053140223026275635,49
afghanistan,0.6844348907470703,0.002360403537750244,1
england,0.45460474491119385,0.05508828163146973,20
spain,0.5585366487503052,0.0,0
russia,0.6134332418441772,0.029717743396759033,2
norway,0.5394288301467896,0.09311532974243164,49
canada,0.6128937005996704,0.006622731685638428,1
france,0.6102923154830933,0.0,0
italy,0.5345028638839722,0.04747384786605835,6
sweden,0.5938294529914856,0.0,0
iran,0.6463646292686462,0.03178352117538452,2
japan,0.5734738111495972,0.011477470397949219,1
greece,0.5746579170227051,0.0,0
china,0.6299498081207275,0.0,0
germany,0.6078625321388245,0.0,0
switzerland,0.5693762302398682,0.07094109058380127,49
egypt,0.6516062021255493,0.0,0
australia,0.5767180919647217,0.05792248249053955,14
vietnam,0.6186877489089966,0.06934535503387451,41
cuba,0.606330394744873,0.03241145610809326,7
finland,0.562023937702179,0.007243990898132324,3
pakistan,0.7194323539733887,0.0,0
afghanistan,0.6469119787216187,0.0,0
england,0.46360522508621216,0.010047852993011475,1
spain,0.5994752049446106,0.0,0
russia,0.5865349769592285,0.0,0
norway,0.5568698048591614,0.06469333171844482,23
canada,0.5273898839950562,0.060465097427368164,49
france,0.6366733908653259,0.0,0
italy,0.5350160598754883,0.03371584415435791,7
sweden,0.6029162406921387,0.0,0
iran,0.7288522720336914,0.0,0
japan,0.6382502317428589,0.0,0
greece,0.6003862619400024,0.0,0
iraq,0.5805680751800537,0.09212648868560791,20
germany,0.6527940034866333,0.0,0
switzerland,0.6124640703201294,0.03869682550430298,49
egypt,0.6487621068954468,0.015961408615112305,2
australia,0.660821259021759,0.0,0
vietnam,0.6618419289588928,0.04509580135345459,25
cuba,0.6618339419364929,0.0,0
finland,0.6542163491249084,0.0,0
pakistan,0.6839838027954102,0.02194160223007202,17
afghanistan,0.6786477565765381,0.0,0
england,0.5413705706596375,0.04247981309890747,1
spain,0.6567022800445557,0.0,0
russia,0.6719472408294678,0.0,0
norway,0.6022654175758362,0.05139589309692383,49
canada,0.6394835710525513,0.0,0
france,0.6309587955474854,0.0,0
italy,0.558140754699707,0.04792153835296631,49
sweden,0.6186262965202332,0.0,0
iran,0.6500518321990967,0.05731487274169922,24
japan,0.6935666799545288,0.0,0
greece,0.6450245380401611,0.0,0
iraq,0.6196948289871216,0.06675219535827637,49
thailand,0.6766461133956909,0.07122087478637695,40
switzerland,0.6912885904312134,0.03856688737869263,14
egypt,0.6377602815628052,0.06947791576385498,27
australia,0.7023629546165466,0.0,0
vietnam,0.7052907943725586,0.05636906623840332,49
cuba,0.6760228276252747,0.024717748165130615,4
finland,0.6909143924713135,0.0,0
pakistan,0.6988694667816162,0.05721062421798706,49
afghanistan,0.6625803709030151,0.051567792892456055,29
england,0.6111353635787964,0.009908437728881836,1
spain,0.7090230584144592,0.0,0
russia,0.7192054390907288,0.0,0
norway,0.6562691926956177,0.020019590854644775,4
canada,0.6462231874465942,0.02713412046432495,24
france,0.7808342576026917,0.0,0
italy,0.7318321466445923,0.0,0
sweden,0.697340190410614,0.0,0
iran,0.6716756820678711,0.05816376209259033,49
japan,0.6478602886199951,0.03521931171417236,1
greece,0.6982570290565491,0.0,0
iraq,0.6573589444160461,0.07081305980682373,49
thailand,0.7029147148132324,0.05147296190261841,49
china,0.622439444065094,0.037483274936676025,9
egypt,0.5816242098808289,0.006429612636566162,1
australia,0.5706987380981445,0.00595402717590332,1
vietnam,0.579688310623169,0.08499938249588013,49
cuba,0.6191794872283936,0.0,0
finland,0.5874360799789429,0.0,0
pakistan,0.6042144298553467,0.06365978717803955,13
afghanistan,0.5668179988861084,0.0,0
england,0.44535624980926514,0.043314993381500244,5
spain,0.5634598731994629,0.0,0
russia,0.5794914960861206,0.0,0
norway,0.5611637234687805,0.017120659351348877,4
canada,0.5288180708885193,0.05761277675628662,10
france,0.6245160102844238,0.0,0
italy,0.6537027359008789,0.0,0
sweden,0.6041040420532227,0.0,0
iran,0.619022011756897,0.003510415554046631,1
japan,0.5731016397476196,0.0,0
greece,0.5784397721290588,0.0,0
iraq,0.5234953165054321,0.05375409126281738,34
thailand,0.5956828594207764,0.0518302321434021,43
china,0.5065624713897705,0.0074950456619262695,1
germany,0.6866108775138855,0.0,0
australia,0.582297682762146,0.03408610820770264,31
vietnam,0.6489057540893555,0.043208539485931396,49
cuba,0.6892964839935303,0.0,0
finland,0.6914728879928589,0.0,0
pakistan,0.6704823970794678,0.07770699262619019,46
