correct_word,correct_word_similarity,top_minus_correct_similarity,similarity_index
iraq,0.7756103873252869,0.07647472620010376,49
thailand,0.7030493021011353,0.06513488292694092,49
china,0.6847349405288696,0.09126889705657959,49
germany,0.7049176692962646,0.03810691833496094,11
switzerland,0.8007510304450989,0.03664267063140869,49
egypt,0.7800662517547607,0.06436192989349365,49
australia,0.7833375930786133,0.05331981182098389,49
vietnam,0.7939493060112,0.038932859897613525,49
cuba,0.758171558380127,0.0649072527885437,49
finland,0.7992859482765198,0.04345065355300903,49
pakistan,0.7320238351821899,0.08411836624145508,49
afghanistan,0.7562837600708008,0.08603167533874512,49
england,0.5847739577293396,0.11798614263534546,49
spain,0.5891662836074829,0.09938901662826538,49
russia,0.7413104176521301,0.05034428834915161,17
norway,0.7748253345489502,0.051525235176086426,49
canada,0.7743628621101379,0.06169241666793823,49
france,0.6710116267204285,0.08471560478210449,12
italy,0.720069408416748,0.047788262367248535,4
sweden,0.7502022981643677,0.06396663188934326,49
iran,0.7987852096557617,0.058579206466674805,49
japan,0.7479341626167297,0.07064449787139893,49
thailand,0.6156128644943237,0.05626523494720459,49
china,0.6377536654472351,0.08448934555053711,22
germany,0.6842459440231323,0.08240914344787598,1
switzerland,0.7124028205871582,0.07310318946838379,49
egypt,0.6786317825317383,0.14656388759613037,49
australia,0.6960621476173401,0.07701689004898071,49
vietnam,0.7308846712112427,0.03164780139923096,15
cuba,0.6568642854690552,0.09077852964401245,49
finland,0.6935322284698486,0.11461204290390015,49
pakistan,0.6519672870635986,0.11953139305114746,49
afghanistan,0.691091775894165,0.09647500514984131,17
england,0.5337819457054138,0.12340039014816284,17
spain,0.5178596377372742,0.11611813306808472,49
russia,0.7026343941688538,0.06671905517578125,3
norway,0.6708953380584717,0.10527342557907104,49
canada,0.7175503969192505,0.08991098403930664,49
france,0.6118524074554443,0.07356381416320801,5
italy,0.6521132588386536,0.057094037532806396,17
sweden,0.6607185006141663,0.10749131441116333,34
iran,0.725274920463562,0.08072757720947266,49
japan,0.6331401467323303,0.1651204228401184,49
greece,0.6801152229309082,0.07036411762237549,10
china,0.6645462512969971,0.09157907962799072,49
germany,0.6519815921783447,0.07260549068450928,42
switzerland,0.7410485744476318,0.06354057788848877,49
egypt,0.697341799736023,0.0715339183807373,49
australia,0.6923975348472595,0.06869620084762573,49
vietnam,0.7460813522338867,0.05993157625198364,49
cuba,0.7075222730636597,0.07884418964385986,49
finland,0.7145892381668091,0.0757530927658081,49
pakistan,0.7065509557723999,0.09228873252868652,49
afghanistan,0.7231681942939758,0.03345656394958496,16
england,0.604556679725647,0.11923575401306152,49
spain,0.5997748374938965,0.06126129627227783,49
russia,0.6973865032196045,0.06330609321594238,35
norway,0.7385910153388977,0.08101814985275269,49
canada,0.7410919666290283,0.09873086214065552,49
france,0.6583511829376221,0.043586790561676025,17
italy,0.6792662739753723,0.07087713479995728,26
sweden,0.7187621593475342,0.09437161684036255,49
iran,0.7336313128471375,0.06888234615325928,49
japan,0.7178072333335876,0.08842939138412476,49
greece,0.6801998615264893,0.07979679107666016,20
iraq,0.7261133790016174,0.05417972803115845,49
germany,0.8108786344528198,0.0,0
switzerland,0.7183544635772705,0.0806882381439209,49
egypt,0.7332116961479187,0.09444206953048706,49
australia,0.7087604403495789,0.05945754051208496,49
vietnam,0.7106915712356567,0.04180389642715454,49
cuba,0.70020991563797,0.0627027153968811,49
finland,0.7393655776977539,0.06728255748748779,49
pakistan,0.7266062498092651,0.001214146614074707,2
afghanistan,0.7445657253265381,0.06401580572128296,10
england,0.6411813497543335,0.07454389333724976,13
spain,0.6704525351524353,0.011111617088317871,1
russia,0.7828375101089478,0.0,0
norway,0.709392786026001,0.050565481185913086,22
canada,0.7353807687759399,0.06319183111190796,49
france,0.7462775707244873,0.04543566703796387,1
italy,0.6997225284576416,0.03796827793121338,11
sweden,0.6928915977478027,0.09345442056655884,49
iran,0.740705668926239,0.05051642656326294,49
japan,0.778783917427063,0.0,0
greece,0.7173687815666199,0.0424196720123291,12
iraq,0.7474891543388367,0.053997576236724854,21
thailand,0.6138026714324951,0.07594716548919678,49
switzerland,0.7189463376998901,0.05801963806152344,49
