correct_word,correct_word_similarity,top_minus_correct_similarity,similarity_index
iraq,0.719715416431427,0.11660414934158325,27
thailand,0.7386312484741211,0.0,0
china,0.6430699229240417,0.08896106481552124,36
germany,0.8102571368217468,0.0,0
switzerland,0.7263664603233337,0.06176787614822388,14
egypt,0.663823127746582,0.10470044612884521,49
australia,0.6639359593391418,0.08451712131500244,49
vietnam,0.682342529296875,0.0701683759689331,49
cuba,0.6522179841995239,0.06058764457702637,49
finland,0.7140562534332275,0.10441207885742188,21
pakistan,0.6299847960472107,0.08248394727706909,49
afghanistan,0.7565227746963501,0.06695866584777832,11
england,0.43484634160995483,0.07391923666000366,32
spain,0.6598638296127319,0.06439316272735596,20
russia,0.828642725944519,0.0,0
norway,0.6741288900375366,0.09904825687408447,49
canada,0.693625271320343,0.03806990385055542,10
france,0.7543761730194092,0.0,0
italy,0.6634328365325928,0.0,0
sweden,0.7603107690811157,0.024439692497253418,2
iran,0.6971890330314636,0.05325251817703247,18
japan,0.6953340172767639,0.0696973204612732,14
thailand,0.5456205606460571,0.051517486572265625,49
china,0.5585874319076538,0.04652965068817139,1
germany,0.6425948143005371,0.0,0
switzerland,0.5896226167678833,0.05239599943161011,49
egypt,0.5280148386955261,0.10412228107452393,38
australia,0.581479549407959,0.021265268325805664,1
vietnam,0.6447782516479492,0.025176644325256348,3
cuba,0.5743294954299927,0.06286072731018066,20
finland,0.6165012121200562,0.03382730484008789,2
pakistan,0.5024260878562927,0.12669581174850464,49
afghanistan,0.6590578556060791,0.09830707311630249,17
england,0.40229979157447815,0.09848317503929138,35
spain,0.528067409992218,0.09106069803237915,49
russia,0.6759399175643921,0.024573564529418945,1
norway,0.550605297088623,0.18492472171783447,49
canada,0.6447508335113525,0.0,0
france,0.5776563882827759,0.0,0
italy,0.49080759286880493,0.10200560092926025,49
sweden,0.589267909526825,0.02831321954727173,4
iran,0.577275276184082,0.09371542930603027,31
japan,0.5754523873329163,0.03448045253753662,2
greece,0.5756641626358032,0.0,0
china,0.6911360621452332,0.02282053232192993,2
germany,0.7247786521911621,0.0,0
switzerland,0.6754268407821655,0.08759719133377075,42
egypt,0.7106963396072388,0.05923694372177124,6
australia,0.6293699741363525,0.07994318008422852,49
vietnam,0.6482799053192139,0.0793304443359375,49
cuba,0.6995192766189575,0.045853257179260254,6
finland,0.6749991178512573,0.05561017990112305,29
pakistan,0.7112853527069092,0.035286903381347656,4
afghanistan,0.7363317012786865,0.036425232887268066,5
england,0.48212504386901855,0.014107674360275269,6
spain,0.7138144969940186,0.0,0
russia,0.8021879196166992,0.0,0
norway,0.6754192113876343,0.12018144130706787,49
canada,0.6210377216339111,0.10273861885070801,49
france,0.7304925918579102,0.0,0
italy,0.6306233406066895,0.07831919193267822,23
sweden,0.7187455892562866,0.019372940063476562,8
iran,0.746891438961029,0.032995760440826416,6
japan,0.6513714790344238,0.061690568923950195,18
greece,0.7315195202827454,0.004718363285064697,1
iraq,0.6679901480674744,0.12345433235168457,28
germany,0.6995006799697876,0.0,0
switzerland,0.5838203430175781,0.0744510293006897,49
egypt,0.6750189065933228,0.027462005615234375,1
australia,0.5507200956344604,0.06335049867630005,20
vietnam,0.6594071984291077,0.0,0
cuba,0.5807464718818665,0.09550374746322632,41
finland,0.5867262482643127,0.0762476921081543,30
pakistan,0.5709946155548096,0.013257026672363281,1
afghanistan,0.6721761226654053,0.03250229358673096,8
england,0.4468476176261902,0.050662875175476074,2
spain,0.5824488401412964,0.053934693336486816,15
russia,0.7288575172424316,0.0023322105407714844,1
norway,0.5686839818954468,0.16908526420593262,49
canada,0.5109696388244629,0.10924828052520752,49
france,0.628852903842926,0.0,0
italy,0.5533158183097839,0.15072375535964966,49
sweden,0.6345108151435852,0.022895336151123047,1
iran,0.6392353773117065,0.03232908248901367,3
japan,0.7000008821487427,0.0,0
greece,0.6050199270248413,0.07730889320373535,4
iraq,0.6610672473907471,0.056443631649017334,5
thailand,0.596956729888916,0.041980624198913574,4
switzerland,0.7059386968612671,0.012121438980102539,3
egypt,0.6658742427825928,0.05726855993270874,12
australia,0.6615086197853088,0.0,0
vietnam,0.6126220226287842,0.08430099487304688,49
cuba,0.6595017313957214,0.012039721012115479,1
finland,0.7416653633117676,0.0,0
pakistan,0.5724619626998901,0.0418892502784729,18
afghanistan,0.680776834487915,0.05062025785446167,12
england,0.6344045400619507,0.0,0
spain,0.6779775619506836,0.0,0
russia,0.8294762969017029,0.0,0
norway,0.6625641584396362,0.07409226894378662,17
canada,0.699751079082489,0.0,0
france,0.786679744720459,0.0,0
italy,0.6669344305992126,0.0,0
sweden,0.7560466527938843,0.0,0
iran,0.6450839638710022,0.03918510675430298,16
japan,0.7231370210647583,0.0,0
greece,0.7587590217590332,0.0,0
iraq,0.6718226671218872,0.09652060270309448,16
thailand,0.6770021319389343,0.010620296001434326,1
china,0.6905631422996521,0.004254400730133057,1
egypt,0.574489951133728,0.07349133491516113,14
australia,0.5722717046737671,0.09311550855636597,41
vietnam,0.5947742462158203,0.10497909784317017,35
cuba,0.5937244296073914,0.12294977903366089,9
finland,0.6460363268852234,0.014839768409729004,5
pakistan,0.5396362543106079,0.08157986402511597,14
afghanistan,0.6737143397331238,0.028561115264892578,5
england,0.5002040863037109,0.055778563022613525,3
spain,0.6274901628494263,0.04894077777862549,2
russia,0.717348039150238,0.0,0
norway,0.6817004680633545,0.022036194801330566,1
canada,0.6187576055526733,0.08134663105010986,15
france,0.6923820972442627,0.0,0
italy,0.6872959733009338,0.0,0
sweden,0.7609866857528687,0.0,0
iran,0.5850618481636047,0.08758789300918579,25
japan,0.5747577548027039,0.06268525123596191,11
greece,0.6567739248275757,0.0,0
iraq,0.6559621095657349,0.051418304443359375,8
thailand,0.5944119095802307,0.043858468532562256,11
china,0.5653097629547119,0.04075348377227783,15
germany,0.7471736073493958,0.0,0
australia,0.5255836844444275,0.08235955238342285,49
vietnam,0.5855382084846497,0.06824743747711182,49
cuba,0.5887755751609802,0.06281620264053345,49
finland,0.657698392868042,0.04554319381713867,2
pakistan,0.5266593098640442,0.0814293622970581,18
afghanistan,0.7136201858520508,0.027700185775756836,4
england,0.48275747895240784,0.0,0
spain,0.6518312692642212,0.0,0
russia,0.7266498804092407,0.0,0
norway,0.569549024105072,0.130573570728302,49
canada,0.5397233963012695,0.07665061950683594,49
france,0.6197575330734253,0.0,0
italy,0.6034142971038818,0.16737377643585205,49
sweden,0.6862049102783203,0.0,0
iran,0.7419321537017822,0.0,0
japan,0.6341176629066467,0.0,0
greece,0.6802669763565063,0.031945645809173584,3
iraq,0.6632752418518066,0.10277950763702393,9
thailand,0.5934697389602661,0.04402506351470947,6
china,0.6623932123184204,0.0,0
germany,0.669067919254303,0.0,0
switzerland,0.6179937720298767,0.05896240472793579,49
vietnam,0.5357441902160645,0.046510279178619385,6
cuba,0.5392701625823975,0.07139050960540771,1
finland,0.5312801599502563,0.09425342082977295,5
pakistan,0.42735686898231506,0.09498366713523865,35
