correct_word,correct_word_similarity,top_minus_correct_similarity,similarity_index
iraq,0.6701254844665527,0.10189354419708252,49
thailand,0.7714877128601074,0.0202447772026062,1
china,0.6527876853942871,0.07039475440979004,18
germany,0.7174385786056519,0.0,0
switzerland,0.683853030204773,0.06001996994018555,49
egypt,0.6681839227676392,0.08805596828460693,49
australia,0.633171558380127,0.09476578235626221,49
vietnam,0.6690123081207275,0.0643538236618042,49
cuba,0.6958369612693787,0.020120441913604736,6
finland,0.656004786491394,0.09425932168960571,49
pakistan,0.640728235244751,0.06632059812545776,49
afghanistan,0.7926152348518372,0.005860447883605957,1
england,0.42973071336746216,0.04031127691268921,7
spain,0.6304267644882202,0.05681872367858887,11
russia,0.7291610240936279,0.0,0
norway,0.6902404427528381,0.05202823877334595,11
canada,0.6789174675941467,0.07660239934921265,49
france,0.6927801966667175,0.0,0
italy,0.6931010484695435,0.0,0
sweden,0.6566299200057983,0.07115006446838379,27
iran,0.7079474925994873,0.047255754470825195,16
japan,0.6102761626243591,0.10970848798751831,49
thailand,0.5963866114616394,0.06031244993209839,43
china,0.5936250686645508,0.0,0
germany,0.5856118202209473,0.0,0
switzerland,0.5878181457519531,0.04093855619430542,49
egypt,0.5479307174682617,0.13836181163787842,42
australia,0.5820947885513306,0.0,0
vietnam,0.6558459997177124,0.0,0
cuba,0.6601995229721069,0.0,0
finland,0.5513825416564941,0.028668761253356934,9
pakistan,0.5540459156036377,0.06871581077575684,49
afghanistan,0.6899421215057373,0.014488518238067627,2
england,0.4065071940422058,0.08635640144348145,9
spain,0.4491594433784485,0.11130577325820923,21
russia,0.6192638874053955,0.0,0
norway,0.5107176303863525,0.1403864026069641,49
canada,0.5166943073272705,0.10400211811065674,28
france,0.5262861847877502,0.0,0
italy,0.4501146674156189,0.12585026025772095,48
sweden,0.5822832584381104,0.0,0
iran,0.6427894830703735,0.0,0
japan,0.5292955636978149,0.05581855773925781,4
greece,0.5573174953460693,0.02151799201965332,2
china,0.670325756072998,0.03537642955780029,6
germany,0.719857931137085,0.0,0
switzerland,0.6907393336296082,0.07796233892440796,6
egypt,0.6936701536178589,0.06242579221725464,16
australia,0.6112567782402039,0.08420968055725098,49
vietnam,0.6787114143371582,0.05565309524536133,49
cuba,0.6894509792327881,0.03234052658081055,6
finland,0.664617121219635,0.08548611402511597,32
pakistan,0.6523535847663879,0.0600624680519104,49
afghanistan,0.7181801795959473,0.04186731576919556,7
england,0.5685955286026001,0.025076627731323242,1
spain,0.6768621206283569,0.0,0
russia,0.7098953127861023,0.0,0
norway,0.741680383682251,0.007822275161743164,1
canada,0.6337943077087402,0.09070944786071777,49
france,0.6982243061065674,0.0,0
italy,0.660058856010437,0.04459875822067261,5
sweden,0.724109411239624,0.05020260810852051,4
iran,0.7063167095184326,0.05702388286590576,13
japan,0.5866132378578186,0.11942368745803833,49
greece,0.7032630443572998,0.015378296375274658,1
iraq,0.6636841297149658,0.09904837608337402,49
germany,0.6553843021392822,0.0,0
switzerland,0.5982149839401245,0.05842697620391846,49
egypt,0.6706108450889587,0.01150578260421753,3
australia,0.5748918056488037,0.01817941665649414,2
vietnam,0.584770679473877,0.05912834405899048,49
cuba,0.6124860048294067,0.026043832302093506,2
finland,0.5649217367172241,0.06935787200927734,48
pakistan,0.552666962146759,0.05096191167831421,49
afghanistan,0.6889450550079346,0.017637193202972412,2
england,0.5011535882949829,0.0,0
spain,0.6021193861961365,0.0,0
russia,0.6982452869415283,0.018751919269561768,1
norway,0.5752379298210144,0.09092497825622559,21
canada,0.5351877212524414,0.0962868332862854,49
france,0.5983974933624268,0.016971886157989502,1
italy,0.598741888999939,0.0739368200302124,5
sweden,0.6419607996940613,0.0,0
iran,0.6589178442955017,0.0,0
japan,0.7076471447944641,0.0,0
greece,0.6190674304962158,0.0719900131225586,5
