correct_word,correct_word_similarity,top_minus_correct_similarity,similarity_index
iraq,0.7413949966430664,0.12082338333129883,49
thailand,0.720934271812439,0.0,0
china,0.7085249423980713,0.08163189888000488,49
germany,0.7454065680503845,0.0,0
switzerland,0.737444281578064,0.07238030433654785,49
egypt,0.7495224475860596,0.08294665813446045,49
australia,0.7049560546875,0.056574106216430664,49
vietnam,0.7217593193054199,0.08796882629394531,49
cuba,0.735916793346405,0.053535640239715576,49
finland,0.7761263847351074,0.05683964490890503,49
pakistan,0.5782136917114258,0.0782974362373352,49
afghanistan,0.7254618406295776,0.12254160642623901,49
england,0.5494197607040405,0.08883887529373169,49
spain,0.6613397598266602,0.07392019033432007,49
russia,0.8036118149757385,0.0038104653358459473,1
norway,0.7853645086288452,0.030837595462799072,9
canada,0.7584289312362671,0.07492512464523315,49
france,0.694786787033081,0.0,0
italy,0.7252982258796692,0.0,0
sweden,0.7678663730621338,0.03628671169281006,8
iran,0.7474960088729858,0.08068221807479858,49
japan,0.687204122543335,0.1092681884765625,49
thailand,0.514370322227478,0.14091432094573975,49
china,0.5754878520965576,0.06649190187454224,26
germany,0.6179102659225464,0.0,0
switzerland,0.6019949913024902,0.07320654392242432,49
egypt,0.5710178017616272,0.164242684841156,49
australia,0.5626577138900757,0.06205248832702637,49
vietnam,0.7494758367538452,0.0,0
cuba,0.605635404586792,0.09768646955490112,49
finland,0.6036155223846436,0.07131087779998779,49
pakistan,0.5311120748519897,0.09665036201477051,49
afghanistan,0.6717231869697571,0.0866129994392395,28
england,0.4318304657936096,0.09947878122329712,49
spain,0.510514497756958,0.10781621932983398,49
russia,0.6658869385719299,0.01988929510116577,6
norway,0.6048619151115417,0.1301289200782776,49
canada,0.5655155777931213,0.1139148473739624,49
france,0.5638440847396851,0.0165519118309021,1
italy,0.5463278293609619,0.1299540400505066,49
sweden,0.6160959601402283,0.06007516384124756,10
iran,0.5883862376213074,0.09075760841369629,49
japan,0.546376645565033,0.12121468782424927,30
greece,0.556228756904602,0.14510297775268555,32
china,0.6295390129089355,0.07087022066116333,49
germany,0.5728330612182617,0.09480071067810059,38
switzerland,0.6814015507698059,0.09643632173538208,49
egypt,0.6615660190582275,0.06468915939331055,49
australia,0.6528984308242798,0.05792266130447388,49
vietnam,0.7228951454162598,0.09068441390991211,49
cuba,0.7170314192771912,0.05587488412857056,49
finland,0.7102645039558411,0.07526880502700806,49
pakistan,0.5802980065345764,0.06488996744155884,49
afghanistan,0.6790476441383362,0.11488252878189087,49
england,0.5350682735443115,0.05820107460021973,49
spain,0.6058874130249023,0.05020177364349365,49
russia,0.6756269335746765,0.06409949064254761,25
norway,0.7267032861709595,0.055267512798309326,19
canada,0.6819369792938232,0.06925255060195923,49
france,0.6002283692359924,0.07408195734024048,16
